Date,Drawdown
1998-08-21,-0.41674309400081866
1998-08-24,-0.4141092819344371
1998-08-25,-0.4057028667300835
1998-08-27,-0.40447507463898835
1998-08-28,-0.4182580310164443
1998-08-31,-0.4161787057008798
1998-09-01,-0.43074388445895273
1998-09-02,-0.4248722658297637
1998-09-03,-0.4223275677054775
1998-09-04,-0.415049929101002
1998-09-07,-0.4027819097391716
1998-09-08,-0.39708851899417374
1998-09-09,-0.39417746355238337
1998-09-10,-0.39452401777164414
1998-09-11,-0.4009501231516506
1998-09-14,-0.3887415130845505
1998-09-15,-0.38711765902858597
1998-09-16,-0.38867220224069843
1998-09-17,-0.3899098958809154
1998-09-18,-0.39312789934547954
1998-09-21,-0.3937913031366357
1998-09-22,-0.39356356750683574
1998-09-23,-0.3837511323271958
1998-09-24,-0.3709231862044453
1998-09-25,-0.3709231862044453
1998-09-28,-0.3709231862044453
1998-09-29,-0.3709231862044453
1998-09-30,-0.3709231862044453
1998-10-05,-0.3709231862044453
1998-10-06,-0.3709231862044453
1998-10-07,-0.3709231862044453
1998-10-08,-0.3709231862044453
1998-10-09,-0.3709231862044453
1998-10-12,-0.3709231862044453
1998-10-13,-0.3709231862044453
1998-10-14,-0.3709231862044453
1998-10-15,-0.3709231862044453
1998-10-16,-0.3709231862044453
1998-10-19,-0.3709231862044453
1998-10-20,-0.3709231862044453
1998-10-22,-0.3709231862044453
1998-10-23,-0.3709231862044453
1998-10-26,-0.3709231862044453
1998-10-27,-0.3709231862044453
1998-10-28,-0.3709231862044453
1998-10-29,-0.3709231862044453
1998-10-30,-0.3709231862044453
1998-10-31,-0.3709231862044453
1998-11-02,-0.3709231862044453
1998-11-03,-0.3709231862044453
1998-11-05,-0.3709231862044453
1998-11-06,-0.3709231862044453
1998-11-09,-0.3709231862044453
1998-11-10,-0.3709231862044453
1998-11-11,-0.3709231862044453
1998-11-12,-0.3709231862044453
1998-11-13,-0.3709231862044453
1998-11-16,-0.3709231862044453
1998-11-17,-0.3709231862044453
1998-11-18,-0.3709231862044453
1998-11-19,-0.3709231862044453
1998-11-20,-0.3709231862044453
1998-11-21,-0.3709231862044453
1998-11-23,-0.3709231862044453
1998-11-24,-0.3709231862044453
1998-11-26,-0.3709231862044453
1998-11-27,-0.3709231862044453
1998-11-28,-0.3709231862044453
1998-11-30,-0.3709231862044453
1998-12-01,-0.3709231862044453
1998-12-02,-0.3709231862044453
1998-12-03,-0.3709231862044453
1998-12-04,-0.3709231862044453
1998-12-07,-0.3709231862044453
1998-12-08,-0.3709231862044453
1998-12-09,-0.3709231862044453
1998-12-10,-0.3709231862044453
1998-12-11,-0.3709231862044453
1998-12-14,-0.3709231862044453
1998-12-15,-0.3709231862044453
1998-12-16,-0.3709231862044453
1998-12-17,-0.3709231862044453
1998-12-18,-0.3709231862044453
1998-12-21,-0.3709231862044453
1998-12-22,-0.3709231862044453
1998-12-23,-0.3709231862044453
1998-12-24,-0.3709231862044453
1998-12-28,-0.3709231862044453
1998-12-29,-0.3709231862044453
1998-12-30,-0.3709231862044453
1998-12-31,-0.3709231862044453
1999-01-01,-0.3709231862044453
1999-01-04,-0.3709231862044453
1999-01-05,-0.3709231862044453
1999-01-06,-0.3709231862044453
1999-01-07,-0.3709231862044453
1999-01-08,-0.3709231862044453
1999-01-11,-0.3709231862044453
1999-01-12,-0.3709231862044453
1999-01-13,-0.3709231862044453
1999-01-14,-0.3709231862044453
1999-01-15,-0.3709231862044453
1999-01-18,-0.3709231862044453
1999-01-19,-0.3709231862044453
1999-01-21,-0.3709231862044453
1999-01-22,-0.3709231862044453
1999-01-25,-0.3709231862044453
1999-01-27,-0.3709231862044453
1999-01-28,-0.3709231862044453
1999-01-29,-0.3709231862044453
1999-02-01,-0.3709231862044453
1999-02-02,-0.3709231862044453
1999-02-03,-0.3709231862044453
1999-02-04,-0.3709231862044453
1999-02-05,-0.3709231862044453
